,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.state,name,referralId
0,"[{'id': '4c38df4de52ce0d596b336e1', 'name': 'Parking', 'pluralName': 'Parking', 'shortName': 'Parking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/parking_', 'suffix': '.png'}, 'primary': True}]",False,4c14460aa5eb76b04590c1b7,美浜区豊砂3-1,JP,千葉市,日本,,17284,"['美浜区豊砂3-1', '千葉市, 千葉県', '261-0024', '日本']","[{'label': 'display', 'lat': 35.65014768081253, 'lng': 140.03053665161133}]",35.65014768081253,140.03053665161133,千葉県,幕張メッセ駐車場 P1,v-1565409051
1,"[{'id': '4bf58dd8d48988d1e0941735', 'name': 'Harbor / Marina', 'pluralName': 'Harbors / Marinas', 'shortName': 'Harbor / Marina', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_', 'suffix': '.png'}, 'primary': True}]",False,4f40467ae4b0102f0d5f06b9,新砂3丁目,JP,江東区,日本,,304,"['新砂3丁目', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.65434459825511, 'lng': 139.84227951331852}]",35.65434459825511,139.84227951331852,東京都,新砂リバーステーション,v-1565409051
2,"[{'id': '58daa1558bbb0b01f18ec1ac', 'name': 'Waste Facility', 'pluralName': 'Waste Facilities', 'shortName': 'Waste Facility', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,4e222ae822717a5245d32630,夢の島3-1-1,JP,東京,日本,,775,"['夢の島3-1-1', '江東区, 東京都', '136-0081', '日本']","[{'label': 'display', 'lat': 35.647819984551035, 'lng': 139.83352623925072}]",35.647819984551035,139.83352623925072,東京都,新江東清掃工場,v-1565409051
3,"[{'id': '4bf58dd8d48988d1df941735', 'name': 'Bridge', 'pluralName': 'Bridges', 'shortName': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4bd8555235aad13a7c9390f3,新木場4/夢の島3/臨海町1/臨海町6,JP,,日本,荒川,887,"['新木場4/夢の島3/臨海町1/臨海町6 (荒川)', '江東区/江戸川区, 東京都', '日本']","[{'label': 'display', 'lat': 35.64720020158448, 'lng': 139.84642102509903}]",35.64720020158448,139.84642102509903,東京都,荒川河口橋,v-1565409051
4,"[{'id': '56aa371be4b08b9a8d57353b', 'name': 'Canal Lock', 'pluralName': 'Canal Locks', 'shortName': 'Canal Lock', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4f1ccdf50cd67469c7b9e642,夢の島3/新砂3,JP,東京,日本,砂町運河,390,"['夢の島3/新砂3 (砂町運河)', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.65234930091306, 'lng': 139.83520121186115}]",35.65234930091306,139.83520121186115,東京都,新砂水門,v-1565409051
5,"[{'id': '4bf58dd8d48988d129951735', 'name': 'Train Station', 'pluralName': 'Train Stations', 'shortName': 'Train Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]",False,535ac87611d2d5f9d8bc1606,丸の内1-9-1,JP,千代田区,日本,,7296,"['丸の内1-9-1', '千代田区, 東京都', '100-0005', '日本']","[{'label': 'display', 'lat': 35.67772716044116, 'lng': 139.76484775543213}]",35.67772716044116,139.76484775543213,東京都,JR京葉線 東京駅,v-1565409051
6,"[{'id': '4f4531504b9074f6e4fb0102', 'name': 'Platform', 'pluralName': 'Platforms', 'shortName': 'Platform', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]",False,4eea7222f9ab8fc95f240e49,丸の内1-9-1,JP,東京,日本,JR東京駅 京葉線/武蔵野線,7292,"['丸の内1-9-1 (JR東京駅 京葉線/武蔵野線)', '千代田区, 東京都', '100-0005', '日本']","[{'label': 'display', 'lat': 35.677647532482055, 'lng': 139.7648480527956}]",35.677647532482055,139.7648480527956,東京都,Keiyo Underground Platforms 1-2 (京葉地下1-2番線ホーム),v-1565409051
7,"[{'id': '4bf58dd8d48988d1df941735', 'name': 'Bridge', 'pluralName': 'Bridges', 'shortName': 'Bridge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4e8645bad5fb2ee2eed76f4d,臨海町 / 新木場,JP,,日本,首都高湾岸線,515,"['臨海町 / 新木場 (首都高湾岸線)', '江戸川区 / 江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.64830911522108, 'lng': 139.84072654826994}]",35.64830911522108,139.84072654826994,東京都,荒川湾岸橋,v-1565409051
8,"[{'id': '56aa371be4b08b9a8d573562', 'name': 'Canal', 'pluralName': 'Canals', 'shortName': 'Canal', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}, 'primary': True}]",False,4ed1d5a477c8ea62fddf261c,,JP,東京,日本,,390,"['江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.652371439694086, 'lng': 139.83520111871425}]",35.652371439694086,139.83520111871425,東京都,砂町運河,v-1565409051
9,"[{'id': '4eb1d4dd4b900d56c88a45fd', 'name': 'River', 'pluralName': 'Rivers', 'shortName': 'River', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}, 'primary': True}]",False,4f9e275ce4b03d83ee0119b3,新砂,JP,江東区,日本,,310,"['新砂', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.65443459659575, 'lng': 139.84228239473276}]",35.65443459659575,139.84228239473276,東京都,荒川河口から0km(右岸),v-1565409051
10,"[{'id': '4bf58dd8d48988d129951735', 'name': 'Train Station', 'pluralName': 'Train Stations', 'shortName': 'Train Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]",False,4b4162b1f964a52016c625e3,新木場1,JP,江東区,日本,,1387,"['新木場1', '江東区, 東京都', '136-0082', '日本']","[{'label': 'display', 'lat': 35.64602, 'lng': 139.82663}]",35.64602,139.82663,東京都,Shin-Kiba Station (新木場駅),v-1565409051
11,"[{'id': '56aa371be4b08b9a8d57353b', 'name': 'Canal Lock', 'pluralName': 'Canal Locks', 'shortName': 'Canal Lock', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/bridge_', 'suffix': '.png'}, 'primary': True}]",False,4f1ccc910cd67469c7b9bff6,臨海町1,JP,東京,日本,新左近川/荒川,1022,"['臨海町1 (新左近川/荒川)', '江戸川区, 東京都', '日本']","[{'label': 'display', 'lat': 35.654356259314206, 'lng': 139.85062211751938}]",35.654356259314206,139.85062211751938,東京都,新左近川水門,v-1565409051
12,"[{'id': '4eb1d4dd4b900d56c88a45fd', 'name': 'River', 'pluralName': 'Rivers', 'shortName': 'River', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}, 'primary': True}]",False,4fa45dbde4b039aeea975d2e,,JP,,日本,,1378,['日本'],"[{'label': 'display', 'lat': 35.66054254542438, 'lng': 139.8514047568369}]",35.66054254542438,139.8514047568369,,清新町 健康の道,v-1565409051
13,"[{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}]",False,4ccd24cb566aa093053c26fd,夢の島1丁目/夢の島2丁目/夢の島緑道公園,JP,江東区,日本,,630,"['夢の島1丁目/夢の島2丁目/夢の島緑道公園', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.64743043908992, 'lng': 139.83736439573582}]",35.64743043908992,139.83736439573582,東京都,夢の島緑道公園,v-1565409051
14,"[{'id': '4bf58dd8d48988d100951735', 'name': 'Pet Store', 'pluralName': 'Pet Stores', 'shortName': 'Pet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}, 'primary': True}]",False,519a0caf498e53015fabe3d0,,JP,,日本,,1359,['日本'],"[{'label': 'display', 'lat': 35.64896956760029, 'lng': 139.8252160778118}]",35.64896956760029,139.8252160778118,,AEON PET (イオンペット),v-1565409051
15,"[{'id': '4eb1bea83b7b6f98df247e06', 'name': 'Factory', 'pluralName': 'Factories', 'shortName': 'Factory', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/factory_', 'suffix': '.png'}, 'primary': True}]",False,4df47b4e62e1288ed307ac46,新砂3-8-1,JP,江東区,日本,,382,"['新砂3-8-1', '江東区, 東京都', '136-0075', '日本']","[{'label': 'display', 'lat': 35.65625887375148, 'lng': 139.8397672176361}]",35.65625887375148,139.8397672176361,東京都,東部スラッジプラント,v-1565409051
16,"[{'id': '4eb1d4dd4b900d56c88a45fd', 'name': 'River', 'pluralName': 'Rivers', 'shortName': 'River', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}, 'primary': True}]",False,4f93685ce4b0aed81fa43e2c,新砂3丁目,JP,江東区,日本,,297,"['新砂3丁目', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.65426717554989, 'lng': 139.84225481863575}]",35.65426717554989,139.84225481863575,東京都,荒川サイクリングロード河口,v-1565409051
17,"[{'id': '4cce455aebf7b749d5e191f5', 'name': 'Soccer Field', 'pluralName': 'Soccer Fields', 'shortName': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}, 'primary': True}]",False,5ca9d8d7061b51002c508b44,,JP,江東区,日本,,496,"['江東区, 東京都', '136-0075', '日本']","[{'label': 'display', 'lat': 35.6567, 'lng': 139.83675}]",35.6567,139.83675,東京都,新砂運動場 サッカー場,v-1565409051
18,"[{'id': '4bf58dd8d48988d1fd931735', 'name': 'Metro Station', 'pluralName': 'Metro Stations', 'shortName': 'Metro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}, 'primary': True}]",False,58bcadea61052870f454229f,,JP,江東区,日本,,1421,"['江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.645815, 'lng': 139.826344}]",35.645815,139.826344,東京都,東京メトロ新木場駅 お忘れ物取扱所,v-1565409051
19,"[{'id': '52f2ab2ebcbc57f1066b8b4d', 'name': 'Toll Booth', 'pluralName': 'Toll Booths', 'shortName': 'Toll Booth', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}, 'primary': True}]",False,4c46d5f134999c74a0f900fd,新木場1,JP,江東区,日本,首都高速湾岸線,849,"['新木場1 (首都高速湾岸線)', '江東区, 東京都', '136-0082', '日本']","[{'label': 'display', 'lat': 35.646972029698574, 'lng': 139.83345866203308}]",35.646972029698574,139.83345866203308,東京都,Shinkiba Exit (新木場出入口),v-1565409051
20,"[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,503a4a32582f68749e72b493,新砂3-8-1,JP,江東区,日本,砂町水再生センター内,1101,"['新砂3-8-1 (砂町水再生センター内)', '江東区, 東京都', '136-0075', '日本']","[{'label': 'display', 'lat': 35.662116810888435, 'lng': 139.8352611064911}]",35.662116810888435,139.8352611064911,東京都,東京都下水道サービス 東部スラッジセンター,v-1565409051
21,"[{'id': '4bf58dd8d48988d1ed941735', 'name': 'Spa', 'pluralName': 'Spas', 'shortName': 'Spa', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}]",False,522ab70311d22df72cef5145,江戸川区西葛西5-2-14,JP,,日本,,1291,"['江戸川区西葛西5-2-14', '日本']","[{'label': 'display', 'lat': 35.65869539826149, 'lng': 139.8517946751676}]",35.65869539826149,139.8517946751676,,手もみ処 西葛西,v-1565409051
22,"[{'id': '52e81612bcbc57f1066b7a37', 'name': 'Distribution Center', 'pluralName': 'Distribution Centers', 'shortName': 'Distributor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",False,4c09f7ba340720a13fc38593,新木場1-6-21,JP,江東区,日本,,1263,"['新木場1-6-21', '江東区, 東京都', '日本']","[{'label': 'display', 'lat': 35.645232, 'lng': 139.829097}]",35.645232,139.829097,東京都,ハイデック,v-1565409051
23,"[{'id': '4eb1bea83b7b6f98df247e06', 'name': 'Factory', 'pluralName': 'Factories', 'shortName': 'Factory', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/factory_', 'suffix': '.png'}, 'primary': True}]",False,5c9f9dd1a2a6ce002c191202,新木場1-6-20,JP,江東区,日本,,1237,"['新木場1-6-20', '江東区, 東京都', '136-0082', '日本']","[{'label': 'display', 'lat': 35.645129, 'lng': 139.829621}]",35.645129,139.829621,東京都,丸の内食糧株式会社,v-1565409051
24,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",False,5a58aa030457b76a1a32c504,新木場1-6-1,JP,江東区,日本,新木場メトログルメ・ショッピングセンター 2F,1442,"['新木場1-6-1 (新木場メトログルメ・ショッピングセンター 2F)', '江東区, 東京都', '136-0082', '日本']","[{'label': 'display', 'lat': 35.64561886829113, 'lng': 139.82622546825522}]",35.64561886829113,139.82622546825522,東京都,Komeda's Coffee (コメダ珈琲店),v-1565409051
25,"[{'id': '4bf58dd8d48988d1e0941735', 'name': 'Harbor / Marina', 'pluralName': 'Harbors / Marinas', 'shortName': 'Harbor / Marina', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_', 'suffix': '.png'}, 'primary': True}]",False,4c43d8c936d6a59398c369a8,夢の島3-2-1,JP,東京,日本,,744,"['夢の島3-2-1', '江東区, 東京都', '136-0081', '日本']","[{'label': 'display', 'lat': 35.652060456949975, 'lng': 139.83129775964284}]",35.652060456949975,139.83129775964284,東京都,Tokyo Yumenoshima Marina (東京夢の島マリーナ),v-1565409051
26,"[{'id': '4bf58dd8d48988d12d951735', 'name': 'Boat or Ferry', 'pluralName': 'Boats or Ferries', 'shortName': 'Boat / Ferry', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/boat_', 'suffix': '.png'}, 'primary': True}]",False,4e018d59aeb76b6109886bd0,,JP,,日本,,291,['日本'],"[{'label': 'display', 'lat': 35.65423052688623, 'lng': 139.84220242402645}]",35.65423052688623,139.84220242402645,,新砂船着場,v-1565409051
27,"[{'id': '4bf58dd8d48988d181941735', 'name': 'Museum', 'pluralName': 'Museums', 'shortName': 'Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_', 'suffix': '.png'}, 'primary': True}]",False,4e6c55ce483b1f5ebe0a1873,新木場1-7-22,JP,江東区,日本,新木場タワー 3-4F,1067,"['新木場1-7-22 (新木場タワー 3-4F)', '江東区, 東京都', '136-0082', '日本']","[{'label': 'display', 'lat': 35.64563601574023, 'lng': 139.83167842581085}]",35.64563601574023,139.83167842581085,東京都,木材・合板博物館,v-1565409051
28,"[{'id': '52e81612bcbc57f1066b7a22', 'name': 'Botanical Garden', 'pluralName': 'Botanical Gardens', 'shortName': 'Botanical Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/botanicalgarden_', 'suffix': '.png'}, 'primary': True}]",False,4ba4377ef964a520dc8c38e3,夢の島2-1-2,JP,東京,日本,夢の島公園,919,"['夢の島2-1-2 (夢の島公園)', '江東区, 東京都', '136-0081', '日本']","[{'label': 'display', 'lat': 35.651289750966164, 'lng': 139.82948899269104}]",35.651289750966164,139.82948899269104,東京都,Yumenoshima Tropical Greenhouse Dome (夢の島熱帯植物館),v-1565409051
29,"[{'id': '4bf58dd8d48988d1e8941735', 'name': 'Baseball Field', 'pluralName': 'Baseball Fields', 'shortName': 'Baseball Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_', 'suffix': '.png'}, 'primary': True}]",False,4f24a28b00392be4e51a19d4,夢の島3,JP,東京,日本,夢の島公園,595,"['夢の島3 (夢の島公園)', '江東区, 東京都', '136-0081', '日本']","[{'label': 'display', 'lat': 35.647704627981604, 'lng': 139.83759929093796}]",35.647704627981604,139.83759929093796,東京都,夢の島東少年野球場,v-1565409051
0,"[{'id': '4bf58dd8d48988d129941735', 'name': 'City Hall', 'pluralName': 'City Halls', 'shortName': 'City Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/cityhall_', 'suffix': '.png'}, 'primary': True}]",False,4a676321f964a52051c91fe3,260 E Broadway,US,New York,United States,at Murray St,13,"['260 E Broadway (at Murray St)', 'New York, NY 10002', 'United States']",,40.712658728604865,-74.00588035583496,NY,New York City Hall,v-1565409050
1,"[{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}]",False,3fd66200f964a520d8f11ee3,17 Park Row,US,New York,United States,btwn Broadway & Centre St,69,"['17 Park Row (btwn Broadway & Centre St)', 'New York, NY 10038', 'United States']",,40.71241508549692,-74.00672422767822,NY,City Hall Park,v-1565409050
2,"[{'id': '4bf58dd8d48988d1fd931735', 'name': 'Metro Station', 'pluralName': 'Metro Stations', 'shortName': 'Metro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}, 'primary': True}]",False,4b57b0dff964a520293c28e3,Warren St.,US,New York,United States,at Broadway,107,"['Warren St. (at Broadway)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71339431394821, 'lng': -74.00693448868766}]",40.71339431394821,-74.00693448868766,NY,MTA Subway - City Hall (R/W),v-1565409050
3,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",False,58f0cd8db1ec13241266420a,230 Broadway,US,New York,United States,,8,"['230 Broadway', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.712784, 'lng': -74.00594}]",40.712784,-74.00594,NY,New York,v-1565409050
4,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",False,4c1102f3ce57c928ecbb82d2,723,US,New York,United States,Btwn w 23rd & 24th Street,8,"['723 (Btwn w 23rd & 24th Street)', 'New York, NY 10010', 'United States']","[{'label': 'display', 'lat': 40.71277753095443, 'lng': -74.00594269525764}]",40.71277753095443,-74.00594269525764,NY,Halal Food Cart,v-1565409050
5,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",False,4b475390f964a520f12e26e3,25-15 Queens Plz N,US,Long Island City,United States,,8,"['25-15 Queens Plz N', 'Long Island City, NY 11101', 'United States']","[{'label': 'display', 'lat': 40.712785672206365, 'lng': -74.00594379881144}]",40.712785672206365,-74.00594379881144,NY,Mary's Coffee Shop,v-1565409050
6,"[{'id': '4bf58dd8d48988d128951735', 'name': 'Gift Shop', 'pluralName': 'Gift Shops', 'shortName': 'Gift Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/giftshop_', 'suffix': '.png'}, 'primary': True}]",False,4b79a5e8f964a52037082fe3,234 Canal St,US,New York,United States,at Centre St.,3,"['234 Canal St (at Centre St.)', 'New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.71273261495395, 'lng': -74.0059782295639}]",40.71273261495395,-74.0059782295639,NY,NY Gift Shop,v-1565409050
7,"[{'id': '4bf58dd8d48988d11b951735', 'name': 'Flower Shop', 'pluralName': 'Flower Shops', 'shortName': 'Flower Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/flowershop_', 'suffix': '.png'}, 'primary': True}]",False,52753553498e60add54f2434,Fulton St,US,New York,United States,,8,"['Fulton St', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.71278797046345, 'lng': -74.00595252126766}]",40.71278797046345,-74.00595252126766,NY,Garden Of Eden,v-1565409050
8,"[{'id': '4e4c9077bd41f78e849722f9', 'name': 'Bike Rental / Bike Share', 'pluralName': 'Bike Rentals / Bike Shares', 'shortName': 'Bike', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}, 'primary': True}]",False,51a16e778bbd0c6641889870,Centre St & Chambers St,US,New York,United States,,8,"['Centre St & Chambers St', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.712790488598394, 'lng': -74.00594983155005}]",40.712790488598394,-74.00594983155005,NY,Citi Bike Station,v-1565409050
9,"[{'id': '4bf58dd8d48988d1b1941735', 'name': 'College Bookstore', 'pluralName': 'College Bookstores', 'shortName': 'College Bookstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True}]",False,4cd03c85a03a9eb0c158b103,41 Park Row,US,New York,United States,at Spruce St,73,"['41 Park Row (at Spruce St)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71338917492071, 'lng': -74.00594379881144}]",40.71338917492071,-74.00594379881144,NY,Barns & Noble at Pace University,v-1565409050
10,"[{'id': '4bf58dd8d48988d1e2941735', 'name': 'Beach', 'pluralName': 'Beaches', 'shortName': 'Beach', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}, 'primary': True}]",False,4dd77d22b3adc64ae076925d,new york,US,New York,United States,,8,"['new york', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.712780844159425, 'lng': -74.00594379881144}]",40.712780844159425,-74.00594379881144,NY,St comunity beach,v-1565409050
11,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",False,4e31861d7d8b9b256bcc43a8,60 Centre St,US,New York,United States,,8,"['60 Centre St', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.712785672206365, 'lng': -74.00594379881144}]",40.712785672206365,-74.00594379881144,NY,June's Fruit Cart,v-1565409050
12,"[{'id': '4bf58dd8d48988d1fe931735', 'name': 'Bus Station', 'pluralName': 'Bus Stations', 'shortName': 'Bus Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",False,4c9bdfe87c096dcb6190bcd1,Park Row,US,New York,United States,Spruce St,74,"['Park Row (Spruce St)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.712067613573225, 'lng': -74.00590936805283}]",40.712067613573225,-74.00590936805283,NY,MTA - M22 Park Row & Spruce Street,v-1565409050
13,"[{'id': '4d954b06a243a5684965b473', 'name': 'Residential Building (Apartment / Condo)', 'pluralName': 'Residential Buildings (Apartments / Condos)', 'shortName': 'Residential', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}, 'primary': True}]",False,51f68449498e1044dc6c70b5,85 Chambers St,US,New York,United States,,8,"['85 Chambers St', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.712785672206365, 'lng': -74.00594379881144}]",40.712785672206365,-74.00594379881144,NY,NYC Apartment,v-1565409050
14,"[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,53a111d7498e95d1de6686d4,,US,New York,United States,,8,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.712780844159425, 'lng': -74.00594379881144}]",40.712780844159425,-74.00594379881144,NY,$5 Shots,v-1565409050
15,"[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",False,4d571f67c0432d43b313ffb1,New York,US,New York,United States,Garden City,8,"['New York (Garden City)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.712785672206365, 'lng': -74.00594379881144}]",40.712785672206365,-74.00594379881144,NY,DMK Burger Bar,v-1565409050
16,"[{'id': '507c8c4091d498d9fc8c67a9', 'name': 'Public Art', 'pluralName': 'Public Art', 'shortName': 'Public Art', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]",False,4fa93fdae4b07cb43c20da74,City Hall Park,US,New York,United States,Brooklyn Bridge Walkway,98,"['City Hall Park (Brooklyn Bridge Walkway)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71281940417326, 'lng': -74.00485143699832}]",40.71281940417326,-74.00485143699832,NY,The Horace Greeley Statue,v-1565409050
17,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",False,4ded5ce6d4c0194252e5941b,23 Park Row,US,New York,United States,(Across From City Hall Park),61,"['23 Park Row ((Across From City Hall Park))', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71265997946427, 'lng': -74.00529535181674}]",40.71265997946427,-74.00529535181674,NY,New York Hot Dog Stand,v-1565409050
18,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}]",False,4c12c1e877cea59380a8cd60,1107,US,New York,United States,Between 77th & 78th street,8,"['1107 (Between 77th & 78th street)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71278280369608, 'lng': -74.00594030791383}]",40.71278280369608,-74.00594030791383,NY,Pizza-deli,v-1565409050
